,product_name,product_review,user_rating
2276,Abricot Du Fermier,750 ml poured into a teku at a share.,4.52
2277,Abricot Du Fermier,Blend #3.,4.15
2278,Abricot Du Fermier,"this is really good, no doubt about it, but not as good as they say it is i dont reckon, and once again a side project beer doesnt quite live up to its hype. their culture has trended super sour lately, and this is another expression of that, just really acidic beer, complex still, still lots of nuance, bretty funk and oak and all, but its the bacterial intensity that takes over this one and makes it a hard large bottle to drink, even split a couple of ways. i really like to let these types of beers warm up a little bit, but not here, its best when its colder, with temperature comes acidic intensity thats hard on the teeth and belly. i like all the apricot of course, about as natural as it gets, super ripe and even soft and fuzzy like the real fruit, very forward and incredibly natural and delicious, the authenticity is through the roof. i kind of wanted to taste more of the wine in the barrel profile, which is tannic and heavily oaky, but not as red wine forward as i might have thought for cabernet. all the wood is nice, subtle vanilla and even white tea somehow, killer with the apricots, peach juice notes, even green apple and white grape wrapped up in here, lots going on, but instead of mellowing into a slow tart bretty funkiness like i wish it did, the sourness cranks and disrupts the delicate beauty, it finishes harsh and big. i mean, in all respects this is great beer, but it just doesnt stand with the best wild beers in the world to my palate, maybe those who prefer a more assertive acidity will disagree, but i think its a little too much, unflattering to the fruit, and at $45 a bottle it just doesnt do it for me...",4.39
2279,Abricot Du Fermier,"Pours a beautiful straw - light orange color. Pitch white frothy head which dissipates fairly quickly leaving a sudsy ring around the glass. Nose is ripe apricot, stone fruit, prickly pear, getting some oak, barnyard funk, bready yeast. Taste. Taste is follows the nose, getting apricots, green apple, lemon, a little grassy note. Tart, but not puckering. Acidic, but not harsh. Great smooth pillowy mouthfeel. Soft on the palate. Overall a fantastic fruited Saison. Everything you would want, very well balanced.",4.59
2280,Abricot Du Fermier,"Abricot Du Fermier, Batch #3, is beautiful. It's what you hope for based on its name. Glowing bright yellow, smooth and even soft looking. A fluffy white cloud is perched above the bright sunshine from below, and it's making me thirsty.",4.53
2281,Abricot Du Fermier,Nice sour qualities but on par with a lot of apricot sours. I dig the white wine barrel qualities. Quite full feel for a wild ale. Nice overall but nothing mind blowing particularly for the hype surrounding this one. As this warms the sour qualities become quite abrasive. Glad I split this between 4.,4.21
2282,Abricot Du Fermier,"Super vibrant orange, almost neon, with a persistent lumpy off-white foam that settles to a thick collar and thin film.",4.02
2283,Abricot Du Fermier,Had this on tap last weekend at the cellar- look and feel were both light and great for the style. Smell was good but not overwhelming. The taste was off the charts incredible. The best sour I've ever had.,4.84
2284,Abricot Du Fermier,"poured from a 750mL bottle into an oversized snifter. pours a hazy and bubbly orange with fluffy bright white head, which eventually dissipates leaving a nice foam collar around the glass. some off-white swirls remain throughout the pour. smells of fresh sliced apricot, oak, wine and a hint of vanilla. it’s all there and combines for an amazing aroma but the fruit is the star here. the barrels give it more complexity than it would have otherwise but it’s very fruit forward. taste is basically dominated by fruit, however, the barrel characteristics are more noticeable than on the nose. it’s sour but it’s also refreshing. borders on light and heavy as it starts off lighter, simple and more refreshing but gets heavier and more complex as it lingers on the tongue and finishes. feel is smooth and full with an oaky dryness on the finish. overall, this is my favorite fruited fermier as i feel like apricot works so well with sour beer. the combination of the base beer along with red wine barrels and apricots is exquisite. this one probably doesn’t show the balance that some of the other fruited fermiers have (Pêche and Kriek come to mind) but i don’t mind that at all as this allows the apricots to shine with just enough backup from the extended-aged base SdF.",4.71
2285,Abricot Du Fermier,"Batch 2, poured into a taster. Funky apricots and oak, soft mouthfeel, nice tartness without being super acidic. One of my favorite Side Project offerings to date!",4.69
2286,Abricot Du Fermier,Pours a orangish opaque color with a small white head. Smells of funky sour apricots. Taste is very acidic and tart with a pungent sour finish. A realmouth puckered. But in a great way. Wonderful thick mouthfeel.,4.85
2287,Abricot Du Fermier,"B2, Had this side by side with 30 other tremendous apricot sours and saisons. It was a damn good beer but i liked La Fosse better and Westly. Maybe it was more apricotty fresh but it was tart and good, but didn't blow me out of the water either.",4.26
2288,Abricot Du Fermier,batch 2 drank on 5/13/2017 at dld,4.75
2289,Abricot Du Fermier,"Combined notes for Batch 1 and Batch 2. Really nice apricot notes and a bit creamy. Batch 2 was a bit too acidic for my taste, though I'm fairly sensitive to that. As with Fou Foune, would prefer to drink this one as fresh as possible to avoid too much acid buildup.",4.5
2290,Abricot Du Fermier,Bottle: Poured alight peachy color ale with a bubbly head with OK retention and minimal lacing. Aroma of light apricot and tart notes is pretty refreshing and pleasant. Taste is a nice mix of tart notes with some fresh apricot notes and a white wine-like finish. Body is about average with good carbonation. Acidity level is kept at a reasonable level. Very refreshing with solid mix of complexity.,4.22
2291,Breakfast Stout,"Canned on date 12/22/20 and enjoyed in a 16oz Founders snifter on 10/15/21.
Appearance: Pours a dark brown almost black with a finger of khaki medium brown colored foam. Great head retention and nice lacing as the foam dissipates
Smell: Deep complex roasted coffee malts with associated bitterness. The bitterness is balanced out with lovely notes of chocolate and earthiness and a bit of oat flavor. Subtle bourbon flavors of vanilla and oak as well. I will admit that it’s frustrating to get these complex coffee chocolate aromas and not be able to describe but I’ll leave it at that.",4.55
2292,Breakfast Stout,Look: Black in color with a thin head that quickly dissipates. Relatively minimal lacing on the glass.,4.24
2293,Breakfast Stout,"I bought this one on a whim. I love stoats, especially spiced, coffee, and chocolate one, so i figured I’d give this one a try. I was so pleasantly surprised. This is truly one of the best beers I’ve ever had. And, it has a decent alcohol content as well. I like it when a single beer is enough to relax me. This one tastes like dessert. DEFINITELY TRY IT!",5
2294,Breakfast Stout,"Look: Dark liquid, like black coffee. Camel leather colored head that was short in height and slowly melted to a thin ring around the glass with moderate lacing.
Smell and Taste: Coffee and chocolate from the get go.
Feel: Slightly oily. Perfect amount of carbonation.
Overall: Excellent, well balanced stout.",4.49
2295,Breakfast Stout,Founders Breakfast Stout is an amazing beer that luckily can be found widely.,4.53
2296,Breakfast Stout,"12oz bottle fill date of 3/11/21 into a large snifter.
L: Pours very deep dark brown with a light ruby cast at it's outer edges. It has a dark tan thin head that dissipates to edge foam. No visible carbonation. Some minimal spotty lacing.
S: Coffee, raisins, dark caramel, bourbon, chocolate, toffee.
T: Coffee, sweet chocolate, oak cask, raisins, oats, bitter chocolate, cinnamon, earthy char, burned coffee, charred bread crust.
F: It has a rich, lightly syrupy heavy mouthfeel with ample bitterness and a medium length finish. It does not go wide nor is it too dynamic. For the most part the mouthfeel is centralized.
O: A bittersweet oatmeal stout with profoundly deep columns of flavors. Poured, over time the beer has subtle changes in it's taste which help lead to it's overall deliciousness. A lovely portion of hops go elegantly with the char, coffee and sweet caramel. An incredible example in it's style.",4.59
2297,Breakfast Stout,"12 oz. Bottle poured into ale glass
Look: Two finger tan head, dark color like a cola, lots of carbonation. Lace stays. After half a glass, still retains a thin layer of foam...like an espresso.
Smell: Smell hit before the pour. Chocolate and coffee, like a chocolate covered coffee bean.
Taste: Hits with coffee first then dark chocolate follows. Bitterness as expected but not too bitter.
Feel: Coats the tongue, bubbles give nice tickle.
Overall: Not usually a stout fan but with the chocolate and coffee it is good. Don't drink with food, enjoy alone with sips not gulps.",4.28
2298,Breakfast Stout,"Pours a dark, non-see-through, coffee/espresso with a moderate head that dissapates quickly but lingers on the glass.",4.66
2299,Breakfast Stout,Bottled 3/11/21. This is the perfect time for a summer spring winter beer.,3.89
2300,Breakfast Stout,From a bottle to a glass,4.47
2301,Breakfast Stout,"finally time for me to chip in my opinion on this website’s most reviewed beer. I actually got this beer unintentionally, i had bought a bottle of founder’s porter from mchugh’s in kilbarrack, but they were out of stock and sent me this instead, quite the upgrade indeed. this beer is very tasty, pours black as night, tan coloured head with quite good retention, big nose, lot of coffee and chocolate, this beer is super coffee forward, ground coffee beans, espresso, earthy, roasty toasty flavour, burned bread, milk and dark chocolate, nice balance between sweet and bitter flavours, body is creamy and light for a strong stout like this, but still medium to full bodied, some alcohol warming, a very nice stout from a very good brewery.",4.3
2302,Breakfast Stout,"Pours jet black with a thick light brown head.
Smells immediately of rich coffee with lots of chocolate and a little tobacco.
Bold chocolate flavor with plenty of roasted malt. Slightly bitter finish and the coffee comes strong in the aftertaste.
This is a smooth well balanced delicious beer. Where is the 8.3% hiding. This is not my first and definitely not my last time drinking this world class stout.",4.77
2303,Breakfast Stout,A decent stout that I forgot to log when I drank it. I could get the coffee and chocolate but it still lacked the thickness that I was looking for. At 8.2 ABV it still lacked the punch that I was looking for.,3.28
2304,Breakfast Stout,"Definitely has a raisin type smell. The flavor follows suit but you can distinguish the chocolate initially and the coffee on the backend. I like this beer but it’s not as complex as some of the other Founders which some may appreciate but I for one enjoy the mirage of flavors. Not a bad beer, just simple. Maybe if I had tried this before I tried so many of the other breakfast stout variants, I would have a different opinion.",3.84
2305,Breakfast Stout,"Previously consumed and often, this review will be perfunctory. It's undeniably one of the best in the world. Out from the 12 ounce bottle into a clear Imperial pint glass, it's a richly deep and dark brown with a modest tan head. The roasted malt, chocolate and oat aroma can't be surpassed by any in this style. It just might be the smoothest and richest brew you can find. The taste overall is complexly bittersweet. There's so much good going on, but the prominent flavors are roasted, not burnt nor overly roasted barley malt, then coffee, then chocolate. If that's not enough for the taste buds to discern, there's some sort of mild spiciness created by the infusion of the major contributors. An amazing mouthfeel for such an ABV, this may be the world's best stout.",4.78
2306,Breakfast Stout,"Bottled 1'21, consumed 4'21. Poured into a tulip glass (cuz i like those). Intentionally foamed it a bit & beer responded w/ small/mid-sized head.
Taste: Coffee, no chocolate, no coffee, ... well choco-coffee it is, but medium to full, not at all like a sweet mocha-java. Just the echo of sweetness. Hops are perfect - you couldn't enjoy this with too little and you couldn't experience the choco-coffee with too much. Perfect balance. Zero booziness for a heavy ABV beer.
Look: cross between motor oil & espresso, but not as thick as the stuff left in the coffee pot for 3-4 hours.
Overall: Has to be one of my faves for cool weather beers. Can stand up to a cigar but also good alone. Must be awesome out of the tap; maybe worth a trip to Grand Rapids.",4.59
2307,Breakfast Stout,"Great oatmeal stout full of rich flavors. Strong on the nose, but overall a solid beer. I am surprised this is ranked as #1 as far as oatmeal stouts are concerned, but still a great beer!",3.94
2308,Breakfast Stout,"Pours dark and opaque, with a dark tan head with moderate retention and nice lacing. Aroma is heavy with roasted coffee and dark chocolate. Taste follows, with coffee being the dominant flavor, with just a hint of cocoa. A strong body from the oats and roasted malt make for a delightful experience, with just a hint of alcohol warmth rounding out the silky smooth mouthfeel.",4.96
2309,Breakfast Stout,"This is hands down one of my favorite stouts. This and Old Rasputin would have to duke it out for top honors. There are few high production stouts that are this good, sorry Guinness.",5
2310,Breakfast Stout,"Ah yes, breakfast with the baby....this is the first stout I really appreciated. Once I started letting it warm a bit from fridge temp it really blossomed. It's also a best buy at $9.99 a 4-pack.",4.93
2311,Breakfast Stout,"This stout blew my mind at my first sip sometime ago. For whatever reason I am preferring stouts, porters, red ales and bocks over IPAs which were my preferred brew for a long time.
The flavors of Breakfast Stout rolled over the palate with many delicious surprises. It was (a while ago) my first experience with a coffee stout. Lots of body too. I wrote to Founder's claiming and surprisingly they answered me!
Top shelf.",4.73
2312,Breakfast Stout,"Black in color with a head that lingers with light brown.
Spicy aroma with a bit of malt and coffee as it warms.
This brew is full-bodied and creamy. A wonderful stout!",4.26
2313,Breakfast Stout,"Classic Oatmeal Stout, the appearance is ideal, lacing is prominent and lasting, aroma is ideal for the genre and the flavor, so full of coffee and oatmeal and malts and cocoa- just really tasty.
The feel is near perfect for an oatmeal stout and as far as over all, this is one that will definitely always be in my cellar.",4.79
2314,Breakfast Stout,"L- A rich midnight black color with a hazelnut head
S- Strong notes of barley and oatmeal, hints of coffee make this part of a complete breakfast. Reminds me of a diner
T- Many layers. A sweet black coffee taste in the beginning with a strong oatmeal and chocolate taste as the drink continues
M- Not as thick as one would think but average for a thiccer stout
O- Founders never ceases to impress, incredible in every way. What started by love of dark beer.",4.98
2315,Breakfast Stout,What can I say for a beer I've been a fan of for ages. I can buy a four of FBS for less than 9 bucks. I used to seek out this beer when it was hard to find and paid $15 a 4 pack back then. If you're a fan you know what the beer taste like. Say no more. This beer speaks for itself in its own category. It's always delicious.,4.69
2316,Trappistes Rochefort 10,Purchased as a single bottle from The Cellar (Troy) for $5.79. Poured into a pimp chalice.,4.98
2317,Trappistes Rochefort 10,Look: Chocolate brown. One finger of thin khaki head that quickly dissipates.,4.68
2318,Trappistes Rochefort 10,"Pours a murky, dark brown color with ruby highlights. Unbelievably tall, billowing white foam head. Aroma is dark fruit and yeast. Nicely balanced taste of dark fruits, malt, fermented yeast, a bit of spice. Overall very good.",4.27
2319,Trappistes Rochefort 10,"Hazy dark reddish mahogany with a massive tan head that persists and produces lots of nice lacing.
The aroma is sweet caramel malt, plums, raisins, maybe a touch of citrus.
The taste is along the same lines bur much more complex with dark caramel malt, Belgian candy sugar, figs, plums, bananas, citrus and just a touch of alcohol, finishes slightly dry and lingering coffee taste.
It is full bodied but very smooth, good sipping.
Altogether a very enjoyable brew, a great example of Belgian Abbey brewing.",4.94
2320,Trappistes Rochefort 10,"Pours mahogany with a 2 inch tan head, which lasts. Heavy lacing to the end. Hazy.",4.66
2321,Trappistes Rochefort 10,"One of the best for a reason. Pours caramel color with a head that disappears quickly. Strong, smooth, and boozy. Chocolate and coffee aromas. Alcohol hits during the finish.",4.99
2322,Trappistes Rochefort 10,Some folks prefer St. Bernardus Abt 12 and it's hard to argue with that. But for my money the best quad is Trappistes Rochefort 10. It never fails to impress or satisfy. Definitely a desert island beer,4.88
2323,Trappistes Rochefort 10,"330 ML bottle, born on 3/4/2020, poured into a taster at 48 degrees F (tasting of the Trappistes Rochefort 6/8/10 with my sister and brother-in-law):
L - dark caramel, lighter than most quad's, lot's of head on the pour but dissipated quickly
S - caramel, fig, malt
T - nice flavors of caramel and toffee, not as full bodied as many quad's I've had
F - medium mouthfeel and carbonation
O - good, but I've had better quad's with more flavor from American craft brewers",4.25
2324,Trappistes Rochefort 10,"Cerveza de color marrón, con una espuma esponjosa de buena retención. Cuerpo medio y carbonatación alta. Aroma a malta, caramelo y vainilla. Sabor dulce con notas de ciruela.
Sabrosa e imperceptible que estemos bebiendo una cerveza de 11.3% de alcohol. Una gran cerveza.",4
2325,Trappistes Rochefort 10,"look: brown/amber color, very muddy",4.59
2326,Trappistes Rochefort 10,"Found this dusty on a shelf in my local deli, who knows how long it was there. Probably a really long time from the way it looked and the way the handwritten price was scrawled on a little round sticky on the top of this single. $5.49 it said. Must be a good price for a beer that has a 100/100 rating here. I'm very excited to try it as it's my first Trappist ale. Poured out into a clean snifter, light golden as it poured and darkening as it collected in the bottom of the glass. Nice inch of flaxen head that sticks around in a fluffy layer floating on top. Scent reminds me of banana and raisins predominantly and maybe some orange and grapefruit too. As i swirl the glass, the head foams up again robustly. Upon the first sip, I'm not as terribly impressed as i expected to be. Strong malt backbone, candies of butterscotch and sugary burnt bananas predominate. Also raisins, dates, figs. But it's also somewhat bitter with an earthy, musty type taste to it. Somewhat leathery. The 11% is well hidden and doesn't come through too strongly. Comes with a dry finish. Mouthfeel is full, well rounded, and highly carbonated. Overall it's a pretty good brew, but won't receive my highest marks. It's perhaps that I'm not trying several beers of this style in a row to pick the best. Perhaps my palate is still young and inexperienced. But regardless of what others say, I have to decide for myself. i tend to like big, heavy, thick, dense beers, with robust abvs, and maybe i was expecting the taste of a stout or porter. My only reference for this beer is really Golden Monkey, which I could just as easily pour if I wanted a beer of this style. Glad i tried it as it was quite the experience given the anticipation i had for this beer. However, i'm off to sample something a little heavier.",4.32
2327,Trappistes Rochefort 10,"Picked up the 6, 8 and 10 all at once, a helluva deal in any circumstances.",4.5
2328,Trappistes Rochefort 10,Poured from a 330 mL bottle into a Dogfish Head tulip,4.44
2329,Trappistes Rochefort 10,"On the taste, first noticed spice, with a bit of booze, bready yeast with a hint of fruitcake/fig and some coffee. High carbonation and light mouthfeel. Very nice.",4.33
2330,Trappistes Rochefort 10,"Look: dark amber, big cream head",4.72
2331,Trappistes Rochefort 10,"Poured from a 12 oz bottle into a Teku glass. Murky brown color with vibrant fluffy white head. Continued effervescence after the pour. Scents of red wine, raisins, and yeast on the nose. Flavors of raisins, plums, baking spice, and brown sugar. Hides the ABV really well. Belgian quads are my go-to on Christmas and glad I had one of these to enjoy this year- a classic and always delicious!",4.73
2332,Trappistes Rochefort 10,"Appearance: Looks like Mars when held next to a light.
Smell: Spicy and sweet. Fresh baked bread, peppery alcohol, caramel, prunes, white grape and hay.
Taste: Big, sweet and complex. Demerara, grape juice, white pepper, wheat, banana and oak.
Feel: Chewy, well carbonated and on the drier side.
Overall: All systems nominal. Thank you, brothers.",4.26
2333,Trappistes Rochefort 10,"Look: Very deep mahogany and very cloudy. Nice deep and creamy head.
Smell: Definitely a fair booze scent, but there's certainly some dark bread notes with a little bit of baking spice.
Taste: Follows nose with some raisin/date sweetness. Very similar to ABT 12, but even less bitterness and slightly more alcohol presence.
Feel: Creamy and medium-bodied. Lightly carbonated and it dissipates quickly.
Overall: Surprisingly crisp and makes for a great cold night beer. The alcohol provides a nice cozy warmness and the dark bread and spice characteristics make for a great dinner/desert drink.",4.53
2334,Trappistes Rochefort 10,Absolutely one of the very best beers I've ever had of any style.,4.85
2335,Trappistes Rochefort 10,"Excellent beer. It doesn’t seem to have the flavor characteristics of other quads I have tasted. The spice is there, and sharp finish, bit the subtle esters I’ve tasted in other beers of the style seem to be not pronounced.",4.3
2336,Trappistes Rochefort 10,Opened a 2 1/4 year bottle that had been in my refrigerator for just about as long.,4.63
2337,Trappistes Rochefort 10,"As is the trend with all the Rocheforts, this has a muddle turbid appearance, with a slightly darker prune juice hue of brick red to brown, under a moderate, less active tan head that's softly convex, settling to a densely blanket that retains well.",4.19
2338,Trappistes Rochefort 10,"This is a wonderful Quad, but the alcohol notes are a bit hot for me. I typically prefer sub 10% beers and have enjoyed 'worse' quads more because there are a bit cooler. Highly recommend for an experience, but not a favorite.",4.15
2339,Trappistes Rochefort 10,Delicious Trappist Ale. Price can't be beat compared to Westvelten. This is a go to beer for Fall / Winter. Cant believe how close this is to the WestV. The lack of a creamy finiah is the real difference,4.6
2340,Trappistes Rochefort 10,BBE: 28.01.2025,4.58
2341,Saison Du Fermier,Thank you not2quick for this one!,4.26
2342,Saison Du Fermier,"Copper colored with a fingernail of off white around the rim and covering half of the top. The aroma is of green apple and pear and earthy saison yeast. I’m tasting green apple and pear. The mouth is moderately carbonated, dry, and crisp.",4.26
2343,Saison Du Fermier,"Perfect. Smells fruity, slightly floral as if a lovely Chardonnay fell into a bottle of Saison.
Light, airy carbonation, fruity up front and pleasingly sour on back. Mouthfeel like a cloud. Carbonation suitable for a Saison. So glad finally tried!",4.99
2344,Saison Du Fermier,"Thank you TimG_0913 this
750 ml bottle, blend 2, poured into tulip",4.59
2345,Saison Du Fermier,"This one pours a lightly hazy golden yellow color, with a small head, and lots of lacing.",4.79
2346,Saison Du Fermier,"This is the best Saison I've ever had. Pours golden with a white head. Great carbonation and mouthfeel. Tastes a bit like cider with hay, farmhouse, and citrus.",4.86
2347,Saison Du Fermier,"Just another example of Side Project leading the way in American wild ale production. This is b2, and it’s lightly carbed with rich hay, grain, funk and citrus flavors. All blended meticulously with some kick from the wine barrel at the finish. Outstanding.",4.75
2348,Saison Du Fermier,"Blend #2
Appearance: pours a golden color with a white head that disappeared quickly. No sediment, fully translucent.",4.5
2349,Saison Du Fermier,Appearance: Pours a slightly hazy golden color capped by a one finger head of foam; scattered lacing,4.45
2350,Saison Du Fermier,"Poured into a goblet. A bright yellow golden hazy beer with a medium white head. Aromas of hay, straw, lemons, and oranges. A hint of funk as well. Tart on the palate and mouth watering. More delicious with each sip. Great lemon and orange citrus mixed with hay, earthy notes, and a gentle funk. Dry and clean Easy drinking. Outstanding.",4.54
2351,Saison Du Fermier,"Simplistic beauty is how I would describe this beer. The sour, funk, grain and sweet notes all are perfectly balanced with one another. Smell is oak sour with slight yeast funk, with accents of orange, lemon, vanilla, faint white wine, and caramel apple. Taste is taking all of the elements of the smell and putting them through an oaken filter, causing a delicate blend of flavor. Wish there was a little more potency there. Acidic sourness defines the finish.",4.35
2352,Saison Du Fermier,"03/2015 - Another effing tasty beer from Side Project; lemon, funk, some barnyard, yeast aromas; effervescent, champagne, sweet, tart flavors on the palate; clean, crushable finish.",4.32
2353,Saison Du Fermier,"The best beer of 2018 so far. Bottle from Mikkeller NYC. Nose is pure farmhouse w/ some acidity, apple, pear, and wet leather. The taste is perfect. There is subtle tart w/ funk and earth from the yeast and grains. The blend is perfect. The feel is amazing, a little heavier then the typical tart saison but goes w/ this offering perfectly. Well worth actively seeking out if you are a fan of saison or sour beer.",4.84
2354,Saison Du Fermier,"Shimmering, lightly sparkling gold-amber with a moderate white fizzy foam that settles to a creamy ring and thin central film.",4.16
2355,Saison Du Fermier,"b1. Slight gusher, but it just flooded the immediate area with floral and citrus aromas. A closer whiff reveals the typical SP rustic characteristics, though this seems to be much fruitier than some of their other offerings (at least the few I've had). It's almost like sticking your head inside of a used wine barrel.
Not sour but tarter in taste than the nose lends one to believe, but fits well with the fruitiness; reminiscent of a Gewürztraminer.",4.44
2356,Saison Du Fermier,"Batch 4, poured into a tulip. Crisp and tart with a really nice soft mouthfeel and a bit of funkiness - I could drink this everyday. Looking forward to seeing how this one develops!",4.63
2357,Saison Du Fermier,Batch 4,4.47
2358,Saison Du Fermier,"Batch four, pour at FOFA.",4.59
2359,Saison Du Fermier,batch 4 drank in a wine glass on 8/3/2017,4.5
2360,Saison Du Fermier,"b4 poured from a 750mL into a snifter. pours a hazy light orange with fluffy white head. smells of oak, lemon, hay, white wine. taste is oaky and dry, lemony tart with a white wine finish. mouthfeel is fluffy, full & well carbonated. overall, amazing saison. definitely needs some time in the bottle.",4.52
2361,Saison Du Fermier,"Pours a clear golden color with a white head. The aroma is relatively subdued. Little bit of funkiness and typical Saison aroma. The flavor is where this beer really shines. Absolutely exquisite says on with the perfect amount of tartness to balance it out and add that punch to each sip. Chardonnay notes come through very nicely. Mouth feel is as you would expect for a beer of this style. Overall, this may be the very best Saison I've ever had",4.74
2362,Saison Du Fermier,Poured from a 750mL bottle into a side project long stem tulip. Thanks Ryan for sharing this.,4.54
2363,Saison Du Fermier,"Batch #1. Poured a hazed golden yellow color with a bubbly, white head of foam. It smelled funky with strong lemon notes. Nice sour lemon taste with a good dose of acidity.",4.52
2364,Saison Du Fermier,"This smells like a belgian dubbel and tastes like mild american wild. While this is a very nice beer, im dramtically underwhelmed. This is something along the lines of homebrew competition winner",3.91
2365,Saison Du Fermier,Nice funky beer. Side project is an awesome brewery. This review is for batch #3. Nice funky smell and taste. A glorious saison no fruit necessary. amazing job.,4.5
2366,§ucaba,"Look - dark reddish brown with a nice tan head and lacing
Smell - woody raisin and fig
Taste - slight sweet raisin and fig and that woodiness
Feel - medium full body light carb and creamy
Overall - fantastic",4.64
2367,§ucaba,"Firestone Walker Sucuba Vintage 2019 Barley Wine Ale.
11.3 % ABV. Firestone Walker Brewing, Paso Robles, CA.",4.36
2368,§ucaba,"2016 edition.
13.4% ABV
4,000 cases produced
Color: dark brown
Smell: brown sugar and chocolate
Taste: bourbon, chocolate, caramel and fruity berry sourness at the end",4.88
2369,§ucaba,"Deep brown to light black in color with minimal light penetration. Murky river water complexion which is true to barrel aged barleywine. There’s a fingernail of brown around the rim and covering a third of the top. The aroma is a plethora of malt, some vanilla, and some bourbon. I taste vanilla, sweet malt, and bourbon. The mouth is sticky, chewy, and boozy.",4.17
2370,§ucaba,"Bottle Date: 2018
Palate Contaminants: other beer, plus a nice fatty cheese",4.15
2371,§ucaba,"Poured cold into a tulip glass and allowed to warm to cellar temperature. Dark brown in color (I'm guessing around 40 EBC), with a thick tan head that left some nice lacing as it settled. There's nothing subtle about this one. Huge aromas and flavors of caramel, molasses, dark fruit, and licorice, accompanied by notes of bourbon, oak, and vanilla. Very sweet and quite boozy, with a little sweetness lingering on the palate. These FW BBA barleywines are truly something special, and this one is well deserving of its lofty ratings.",4.63
2372,§ucaba,"2012 edition.
Proprietor’s Reserve §eries No. 002.
27p-4.7p. 42 IBU. 36 SRM. 12.5%
Would love to have had another more recent vintage for comparison.",4.43
2373,§ucaba,"2018 sucaba, tasted on 2021.1.9
look: deep amber/brown, 75%black",4.67
2374,§ucaba,"2011 version (Abacus before it was changed to Sucaba). Sipped from a snifter 9/15/2020. This has aged extremely well. The typical toffee, molasses and caramel blend for this beer. A favorite.",4.75
2375,§ucaba,"2018 vintage enjoyed in the end of 2020
Dark brown with a one finger dark beige head quickly fading.
It's a lot on the caramel with notes of chocolate, vanilla, hints of coconut and tobacco.
The taste follows and remains balanced at all during the session.",4.51
2376,§ucaba,"Pours a perfect hazy copper with minimal head. Aroma of sweet brown sugar, molasses, dark fruits. Flavor follows nose: light brown sugar, light molasses, ripe figs, nice barrel flavor. Pretty full bodied, abv is well masked. Overall a fantastic BA barleywine.
2016 vs 2019: ‘16 has a lot more flavor, a lot more depth. More caramel and dark brown sugar flavors. I like the 16 best.",4.5
2377,§ucaba,Pours midnight black with some slight burnt umber highlights and a tan head.,4.5
2378,§ucaba,2019,4.75
2379,§ucaba,"2019 batch. Picked up 6/20/20 at Zanottos Market on Naglee, SJ, Ca.
Look: Rich amber.
Smell: Brown sugar, maple syrup, alcohol
Taste: Initial alcohol heat, brown sugar and caramel bolus with a finishing kick of bourbon.
Overall: Simply sweet bliss.",4.49
2380,§ucaba,"2015 Caramel, vanilla, plums. Very typical barlewine flavors and nice mouthfeel. Really enjoyable, just not as complex as other firestone prop beers.",4.13
2381,§ucaba,"Bottled 2011, Opened May, 2020
Appearance: Black glass, clear brown with back light, a bit murky, no real head, a brief flash of tan bubble when poured.",4.6
2382,§ucaba,2018 release - 12 oz bottle picked up in Vegas at Total Wine,4.49
2383,§ucaba,*§ucaba 2019 Batch No. 008*,4.57
2384,§ucaba,"Can't always find this but when I do, I buy it. Rich and full bodied. Complex flavors in a superbly balanced brew. I love taking my time with this sipper. Better after warming a bit.",5
2385,§ucaba,"2016 22oz bottle from my wine cabinet,13.4% by volume.",4.99
2386,§ucaba,"May 2020 Review
12oz bottle, 2018 vintage, purchased near Santa Cruz (A.J.’s I think) in May 2018. Numerical rating is a composite of two reviews.",4.49
2387,§ucaba,"2016 vintage from 22 oz bottle, 13.4% abv. From Quality Liquor Store out of San Diego, CA.",5
2388,§ucaba,"Today is a wondrous day for me personally! I crawled into the depths of my cellar and pulled this five-year-old beer out. I removed the black plastic off the cap. I hesitated and then carefully cracked opened the bottle. I waited in anticipation for the hiss. Gradually, I pried the cap off, a majestic hiss released along with a heavenly smell. The beer is 56 degrees and served in a tulip glass. The pour of the beer produced two-finger head. The head retention was short-lived but satisfying. The murky brown substance falls around SRM 22. The beer had a mahogany hue. The appearance of the beer is beautiful.",4.91
2389,§ucaba,"Look - Amber, syrup like color.. with a decent head that settles into a thin ring that persistently lingers.
Smell - dark fruits, earth and wood and some bourbon
Taste - dark fruit, plenty of wood/barrel, some spice/earthiness and bourbon warmth toward the end of the sip.
Feel - very balanced and smooth, very enjoyable. Some creaminess. pleased to find this is not overly sweet.
Overall - though I didn't think I was a barleywine fan, this one is fantastic. glad I tried it!",4.6
2390,§ucaba,"2019 Vintage acquired last February in San Diego.
Pours a clear reddish/ruby dark amber leaning to brown with 1/2 finger of short lived creamy khaki head.
Aromas of bourbon, vanilla, oak, with caramel malt, raisin, and dark fruit - hint of chocolate.
Tastes of bourbon, sweet caramel malt, dark fruits, toffee, brown sugar, vanilla - definite boozy, sweet and warming.
Rich smooth mouthfeel - sweet but not cloying - warming booziness lingers in the back of the throat.
Amazing barley wine - highly reccomend.",4.5
2391,Black Gold,Very excited about this one. Poured from fridge temp. Pours motor oil black with almost no head. It looks thick!,4.49
2392,Black Gold,2020 vintage; consumed on 9/18/21,4.25
2393,Black Gold,11 August 2021 - Beer #247 - BA Top 250 Alert!,4.76
